	GUT_GENOME011239	GUT_GENOME011714	GUT_GENOME012603	GUT_GENOME014311	GUT_GENOME018608	GUT_GENOME018729	GUT_GENOME029117	GUT_GENOME066320	GUT_GENOME067559	GUT_GENOME091220	GUT_GENOME092268	GUT_GENOME092376	GUT_GENOME093513	GUT_GENOME094058	GUT_GENOME103665	GUT_GENOME104028	GUT_GENOME104378	GUT_GENOME109037	GUT_GENOME120881	GUT_GENOME130816	GUT_GENOME132204	GUT_GENOME132205	GUT_GENOME132206	GUT_GENOME137479	GUT_GENOME143185	GUT_GENOME163069	GUT_GENOME186606	GUT_GENOME235276	GUT_GENOME236870	GUT_GENOME239080	GUT_GENOME251364	GUT_GENOME258505	GUT_GENOME263468	GUT_GENOME264147	GUT_GENOME268176	GUT_GENOME270563	GUT_GENOME272533	GUT_GENOME273277	GUT_GENOME280023	GUT_GENOME283178	GUT_GENOME283326	GUT_GENOME284192	GUT_GENOME285252	GUT_GENOME287004	P15MS_consensus	P15_MpT1_consensus	P20_consensus	P31_consensus	P32_consensus	P45_consensus	P46_consensus	P48_consensus	P51_consensus	P61_consensus	P66_consensus	P82MpT1_sans_C_consensus	P82_consensus	P86_BT_consensus	P86_sans_C_consensus	P88_consensus	P89_consensus	VRP32_MS_Bt_consensus	VRP86_MS_Bt_consensus	VRP86_MS_sans_C_consensus
P48_consensus	0.01296664702497	0.016091888385151	0.0153284097785171	0.216521291713945	0.015237855918658	0.016063039008951	0.212340888163492	0.073438240994352	0.073398231570096	0.00970110424739801	0.0779316254964711	0.075880192273644	0.011161903328248	0.075572303326702	0.075888674779896	0.074351584480042	0.0749455870948189	0.073702463266968	0.013412580783455	0.017679757478119	0.209511381593061	0.0168897553915809	0.248283529485246	0.017378673523131	0.0785485078669289	0.018853607139956	0.074792413379793	0.013555120470849	0.216943971429668	0.077175142141669	0.077309411546252	0.074603819736333	0.209742916357409	0.214176567738799	0.012548747088881	0.018402528394475	0.076432718199262	0.9	0.9	0.9	0.0149249556423101	0.071410710091571	0.071029058529335	0.23307881916251	0.00548574909553594	0.006657640334993	0.00524593898854107	0.00871386079456997	0.013873758222597	0.075794304399525	0.075757387019779	0	0.07659176796653	0.014036317144577	0.029975425589646	0.0774377589161701	0.078330449153119	0.0784832193793829	0.00800390443325895	0.013174246761003	0.078201950969022	0.0134630287590851	0.077514108629893	0.00830203768410499
P51_consensus	0.0764220183787001	0.075931985650037	0.075354751223429	0.219646915801014	0.076290772851499	0.074995023785189	0.214655379214216	0.015959549092595	0.0165118140715759	0.0702110398046359	0.0150206310047849	0.0158514067569089	0.07444502340826	0.015876777319385	0.0158272298494531	0.015280895329941	0.0156512355252239	0.0172413286792541	0.075023163720204	0.067270962081526	0.208166165383451	0.066328261643048	0.245029157132162	0.0683275611000759	0.0133029991656851	0.077282782344452	0.0150868174276729	0.0753422629607	0.217796677002555	0.0148530955441269	0.0158573154500699	0.017030702837784	0.209234960972062	0.213149077452884	0.075427791621974	0.073468612924233	0.016045002434027	0.9	0.9	0.9	0.075692764441831	0.017926245238331	0.017302452611268	0.238327486877139	0.0759800089752829	0.0777524444006529	0.075068041938946	0.070902206438535	0.073778587068213	0.00285043180533805	0.00351209130050194	0.07659176796653	0	0.075722639244955	0.0195527122821289	0.0162510612740419	0.013426596613491	0.014967755655868	0.072735431454209	0.0732789029050799	0.0151245988659529	0.074667133938343	0.014888279076916	0.070234440449035
P61_consensus	0.0144025111412969	0.017753196969521	0.01776967495325	0.215778620526875	0.013121216505876	0.018246904333056	0.21502648172707	0.0745306323955521	0.073674931047146	0.014332397683453	0.07731360529329	0.074826991125792	0.0112494344779449	0.075569081035249	0.0747481500859131	0.0739853971730631	0.075303872247934	0.07421289658113	0.00993928880214199	0.019018991278524	0.206954141317578	0.014548257507812	0.243304684781348	0.017688747982392	0.078632471532818	0.020396625964683	0.074798134592309	0.015843098250397	0.215580494975824	0.077202076024803	0.077296808557459	0.07510504820991	0.210542037580666	0.214435293662762	0.015670909001998	0.022117120017153	0.0742960943415351	0.9	0.9	0.9	0.012129873614641	0.070729298981303	0.072363160901855	0.23706886285427	0.014549145028023	0.0155890757234479	0.0133976664019499	0.01779598546443	0.00900980122738503	0.075705655289331	0.0753383233377551	0.014036317144577	0.075722639244955	0	0.035854624538789	0.0772999039702999	0.076951368889474	0.076322550620352	0.017971279785348	0.00931480768945505	0.076694326684655	0.00890222303516794	0.076999204541095	0.017662610343514
P66_consensus	0.03460800172135	0.0373757627542371	0.0360323502826741	0.22071896214949	0.0367024882342351	0.036732628350465	0.215743585290064	0.020020315251504	0.0183383476272949	0.029838899005382	0.0199155818844319	0.0176918173918421	0.0339321619052581	0.01905021946061	0.018565207238985	0.0181824797309839	0.018290604227885	0.0175892249743301	0.035566825484639	0.033072345677261	0.20964128877219	0.032644699645265	0.258504699464622	0.034769813792217	0.019953183186615	0.0386529676421	0.018765884578914	0.0354897907345369	0.218498973817964	0.019827644736104	0.016294659942298	0.020228419297304	0.212176692738257	0.215483159431655	0.036159779294571	0.037474662618319	0.019341370601848	0.9	0.9	0.9	0.036330679798765	0.02028282340315	0.020013630349882	0.24028129226031	0.029182765954037	0.031418644338858	0.029781377439043	0.030899627662929	0.0357397730014389	0.0183722581989061	0.0183568477743751	0.029975425589646	0.0195527122821289	0.035854624538789	0	0.019219066264769	0.021552253281624	0.00841391281418098	0.0317096888718279	0.03704392586642	0.008568981681303	0.035249067249068	0.008165617748502	0.0298790921781919
P82MpT1_sans_C_consensus	0.078703691786924	0.0789009472992301	0.07837078533162	0.216274573341166	0.077099169708862	0.076469137764236	0.212538936032857	0.014907499127698	0.0112771557793199	0.073326534598941	0.0124311209203169	0.013348118035637	0.0783370526659741	0.012729597989576	0.0106931385538989	0.012368463443773	0.012071573638206	0.011312220705923	0.076832141610289	0.0680706920096419	0.207095682897787	0.068709794508936	0.258504293845422	0.071411002613396	0.01211038303762	0.079851003653707	0.01192896901865	0.077082152971866	0.216819716712421	0.011694807483443	0.0113090188643289	0.013280537871903	0.209034342175822	0.213567078077336	0.077086332945381	0.072634117999944	0.01335760775086	0.9	0.9	0.9	0.075925966649698	0.015891900396672	0.0136628284278071	0.243103054004342	0.07796760002613	0.078793555444086	0.0784761076939969	0.072729188200835	0.075379006079834	0.013921776107312	0.014457888768672	0.0774377589161701	0.0162510612740419	0.0772999039702999	0.019219066264769	0	0.00296644615350203	0.01145114241226	0.073652257386839	0.078928131699713	0.0119416751879059	0.0766558960321299	0.011499709122721	0.073614404127687
P82_consensus	0.07885761411605	0.079518251436907	0.078352823424827	0.217307765213135	0.0784491786830721	0.0781188258435149	0.210992905239017	0.015037447841065	0.01348657220882	0.0735060529233169	0.0135903357624321	0.0125151929313169	0.076726973123085	0.014348955153404	0.012481261664192	0.0153717144834479	0.0149923217899691	0.012909304265694	0.077462784305019	0.067863526236507	0.20639692242397	0.069104321781078	0.9	0.070049538160338	0.0124200217905469	0.080276131453232	0.01227203942445	0.079300699686415	0.216003519718166	0.0128290564458391	0.0119513116882641	0.0147601709306321	0.209943597491784	0.212311453083985	0.075894403984049	0.073538046063038	0.015960701946386	0.9	0.9	0.9	0.0770193229972109	0.018304419774324	0.012903122424235	0.242206315411355	0.0789558223867741	0.0742685481064621	0.077861359138096	0.0724052047569791	0.0749116192911291	0.016894035943737	0.0171343220511569	0.078330449153119	0.013426596613491	0.076951368889474	0.021552253281624	0.00296644615350203	0	0.0124433224718361	0.07323940540546	0.076487275894885	0.0129655788412759	0.077843123364532	0.0130005379159201	0.072013155677824
P86_BT_consensus	0.078428819153347	0.077933843926244	0.0773347706830781	0.215610363026931	0.076640910569233	0.076676963465659	0.212335607786252	0.013785060343945	0.011609060881556	0.071710280468309	0.012103315028216	0.0101963445904531	0.078365735777149	0.011861812389371	0.010225487138337	0.011011506651824	0.010199196465289	0.010439944958441	0.076836236492889	0.0682554311924039	0.207100442164848	0.070134475303211	0.245437947795523	0.071441275580155	0.0115373332194091	0.078043219199168	0.011031783792767	0.078307670503516	0.215971746229257	0.0106575076896971	0.00833151108203893	0.013334344535298	0.208385539125882	0.213735737092412	0.077313217308798	0.072512680534916	0.0115117746382209	0.9	0.9	0.9	0.076493069324229	0.014055066155228	0.013534150054963	0.242241512774928	0.077775395366092	0.078294953709288	0.076304406835965	0.07329203295139	0.0767023569102039	0.0116843634727751	0.012102159694111	0.0784832193793829	0.014967755655868	0.076322550620352	0.00841391281418098	0.01145114241226	0.0124433224718361	0	0.074809208566333	0.078749563340149	0.000453684248343933	0.07710346855339	0.000365016520771064	0.072053244491502
P86_sans_C_consensus	0.015123124444637	0.018284753718397	0.017309821108946	0.217335826364797	0.017486641267927	0.018451470435198	0.211007842792804	0.069235374368477	0.0690207610044649	0.0105092216680301	0.072009661531866	0.072947679511629	0.012642756200844	0.07173557636208	0.0715533752148581	0.071285172555942	0.0711086631707551	0.0709525384581021	0.016322680649585	0.015642675575096	0.209048426734771	0.014047990037231	0.248656448367859	0.0159923343046221	0.0748951914012289	0.0205633371603091	0.072540741981569	0.01507823752199	0.214986418593196	0.073749569054267	0.07407398748517	0.071084628733288	0.209530497718409	0.21375829444499	0.01461246429539	0.017495230582431	0.070811712886091	0.9	0.9	0.9	0.017491363885418	0.0698361684265279	0.069680709287835	0.236300365914099	0.00788749809293904	0.00940698795295901	0.00753088240862098	0.00646585612907302	0.017792444116201	0.070847045263417	0.070483731197497	0.00800390443325895	0.072735431454209	0.017971279785348	0.0317096888718279	0.073652257386839	0.07323940540546	0.074809208566333	0	0.0166756237010129	0.0752838072089879	0.0170721961335271	0.074548925306416	0.00621188750782807
P88_consensus	0.0141659438657349	0.0175580779295321	0.016736922022025	0.216545392831834	0.013260510050207	0.0178960778374341	0.213121230788845	0.073246843195064	0.073258893870216	0.0152631605616349	0.07680967640782	0.075320930216002	0.0113752947929019	0.075532884158458	0.074732610950641	0.073975956937125	0.075999142255921	0.073921901130401	0.010225409470134	0.017839165695277	0.210602448861449	0.014113069139005	0.252420797699768	0.0176707937830361	0.0768749639084049	0.0195623899184839	0.075842942626232	0.01449841615148	0.216070199980264	0.0782654185333359	0.077105196887417	0.07570081631403	0.210068650072643	0.212956803182937	0.0157094308871839	0.0219825615946949	0.074722382010825	0.9	0.9	0.9	0.013205796036419	0.071193241284752	0.0712282959125091	0.237533588240365	0.0135986004289489	0.0150177181008939	0.0135433430221831	0.01550158337887	0.010260497229758	0.075285019609429	0.075618360719692	0.013174246761003	0.0732789029050799	0.00931480768945505	0.03704392586642	0.078928131699713	0.076487275894885	0.078749563340149	0.0166756237010129	0	0.078741917858266	0.010119489237007	0.078446028011857	0.016659704889578
P89_consensus	0.0786321561161461	0.078549391433359	0.0783388859166659	0.21634527823665	0.076062795338221	0.077413480414571	0.212405753392878	0.013781464438291	0.011416766850239	0.072037445242576	0.012463713498492	0.010313759502944	0.078694373372908	0.0119718252815569	0.010492600783256	0.011800001149161	0.010816837910651	0.0104804396537899	0.0779553627583191	0.069289537767834	0.208932678423576	0.069810999724055	0.246178100968647	0.072091590781683	0.011095726591041	0.078276107483052	0.0111009348839831	0.078571487006501	0.217231903949618	0.0110786397260151	0.00860633700264799	0.013489516426438	0.208918368376324	0.212846667934155	0.0782111153681559	0.0728716459170541	0.012166536144147	0.9	0.9	0.9	0.077159646025948	0.0137727148117941	0.0138726763137331	0.237643581539925	0.07786720173394	0.078671957987122	0.076093699203107	0.073879549936202	0.0761996265608521	0.012110714142884	0.012523411195598	0.078201950969022	0.0151245988659529	0.076694326684655	0.008568981681303	0.0119416751879059	0.0129655788412759	0.000453684248343933	0.0752838072089879	0.078741917858266	0	0.0769655387872071	0.000493894619553004	0.073347214835217
VRP32_MS_Bt_consensus	0.014161849842736	0.0167756634473911	0.017187383907049	0.214423097142771	0.012205189208929	0.01806931985015	0.211963315926961	0.072651015749874	0.071455961339114	0.0147069008434789	0.077589973432481	0.074311960983399	0.01125907499071	0.075579959927702	0.074080899197413	0.0729669062310241	0.0726785091830359	0.072467109038253	0.00996259559227198	0.017261277474703	0.208881652103775	0.0148497249144729	0.239680674721516	0.017996033783557	0.077203963415336	0.019773010537608	0.0738577537474239	0.015177104602072	0.2147527337039	0.076603027650882	0.0767265265879	0.073750198750994	0.210179917366391	0.213604729064946	0.0144905857333789	0.0210581017545179	0.073249842847914	0.9	0.9	0.9	0.01181577528617	0.0712716810443681	0.0703198877674301	0.233382869714275	0.013947462477708	0.0150277723954061	0.013185902126131	0.017023097023885	0.000398586099324945	0.0738798908761289	0.074502648733976	0.0134630287590851	0.074667133938343	0.00890222303516794	0.035249067249068	0.0766558960321299	0.077843123364532	0.07710346855339	0.0170721961335271	0.010119489237007	0.0769655387872071	0	0.0763870048446179	0.017553881863528
VRP86_MS_Bt_consensus	0.077675989504537	0.077902298702739	0.0780451466772421	0.215856041164085	0.07617978628362	0.076933714322509	0.213370540737036	0.0134582231697691	0.010989850849281	0.071144932104213	0.012442954800006	0.0103500462839401	0.078166613000314	0.0120258908174461	0.0105642860796981	0.011406257511601	0.011298028812906	0.0101548825043631	0.078191402057721	0.0686237406003259	0.20746883025947	0.069962907902736	0.25735896841047	0.0710429612717429	0.0115427584625461	0.0784629324260371	0.010871691973212	0.077828207172907	0.214993602981222	0.010814779926842	0.00824492787866205	0.0132617934415759	0.207796598060467	0.212798838885928	0.077268777241682	0.072768804099272	0.011899874292577	0.9	0.9	0.9	0.076467571987121	0.014021776940982	0.0135887080548591	0.242937081650953	0.077411771737912	0.078825315269807	0.076022447201379	0.0723082880226571	0.076615530009344	0.0126694873395959	0.0128800616938361	0.077514108629893	0.014888279076916	0.076999204541095	0.008165617748502	0.011499709122721	0.0130005379159201	0.000365016520771064	0.074548925306416	0.078446028011857	0.000493894619553004	0.0763870048446179	0	0.073403360088596
VRP86_MS_sans_C_consensus	0.014978692589129	0.0188183336738931	0.0181891380696879	0.216625078297182	0.0177016511930761	0.018383882612724	0.213912654099408	0.067417661890488	0.0684797329999169	0.00795051824230796	0.07027947342581	0.070210603574498	0.01326895178131	0.069275408980739	0.070517294644248	0.069289706352054	0.070545614899208	0.069910313357242	0.0173018181601741	0.014076438524008	0.206990244864434	0.013020357408098	0.242989883943125	0.014235664480376	0.0730323787114671	0.020828742280307	0.070673880666109	0.015721970151276	0.215623018471243	0.07247243944053	0.071198249091951	0.068569985381238	0.211143661419164	0.214147255778156	0.015376180880174	0.018303670462882	0.070599866589549	0.9	0.9	0.283869139201555	0.0189769682254961	0.068050887776628	0.0683251696380211	0.230829112374177	0.00791282773672606	0.00940379317741701	0.00814900206212798	0.000384222829407008	0.017400823004787	0.070017820300756	0.06904898684484	0.00830203768410499	0.070234440449035	0.017662610343514	0.0298790921781919	0.073614404127687	0.072013155677824	0.072053244491502	0.00621188750782807	0.016659704889578	0.073347214835217	0.017553881863528	0.073403360088596	0
